id,product,amount,region
3718,Gadget,153.2,West
3719,Doohickey,4590.9,South
3720,Gadget,3583.08,North
3721,Gadget,1440.7,West
3722,Widget,4878.17,North
3723,Doohickey,961.91,North
3724,Doohickey,3750.38,South
3725,Doohickey,417.98,South
3726,Thingmajig,4318.71,North
3727,Gadget,1968.46,North
3728,Gadget,1401.64,North
3729,Widget,3117.91,East
3730,Widget,3718.96,East
3731,Gadget,3335.23,East
3732,Widget,904.89,North
3733,Gadget,765.22,South
3734,Doohickey,1314.01,East
3735,Doohickey,1894.7,West
3736,Gadget,4629.82,West
3737,Thingmajig,1326.35,North
3738,Gadget,352.7,East
3739,Widget,3837.0,South
3740,Thingmajig,2623.62,West
3741,Thingmajig,79.09,South
3742,Doohickey,2959.18,North
3743,Thingmajig,4086.59,West
3744,Widget,1430.31,South
3745,Gadget,3406.69,North
3746,Thingmajig,1220.14,South
3747,Doohickey,1318.05,East
3748,Thingmajig,1753.3,North
3749,Thingmajig,4934.63,South
3750,Doohickey,1507.07,West
3751,Thingmajig,2519.88,South
3752,Thingmajig,4643.73,South
3753,Doohickey,2085.79,North
3754,Thingmajig,2648.5,East
3755,Widget,1598.49,South
3756,Doohickey,1529.4,East
3757,Thingmajig,3710.24,East
3758,Thingmajig,2241.39,North
3759,Doohickey,597.1,North
3760,Thingmajig,1063.01,North
3761,Gadget,707.46,North
3762,Thingmajig,4360.4,West
3763,Gadget,4359.33,South
3764,Widget,919.08,South
3765,Thingmajig,1242.44,North
3766,Widget,4365.38,North
3767,Thingmajig,331.1,East
3768,Thingmajig,1551.01,East
3769,Widget,4504.32,West
3770,Thingmajig,548.08,North
3771,Gadget,3613.87,North
3772,Doohickey,4530.17,North
3773,Widget,3994.82,East
3774,Thingmajig,1176.98,South
3775,Doohickey,3567.95,South
3776,Doohickey,4299.88,West
3777,Doohickey,2929.94,North
3778,Gadget,1876.54,South
3779,Doohickey,2250.49,West
3780,Widget,502.02,North
3781,Thingmajig,4396.53,South
3782,Gadget,2044.72,West
3783,Doohickey,4119.64,West
3784,Gadget,3657.22,South
3785,Thingmajig,1218.72,East
3786,Widget,54.81,East
3787,Thingmajig,408.97,West
3788,Gadget,3644.34,North
3789,Thingmajig,3743.24,East
3790,Gadget,2638.05,West
3791,Thingmajig,3414.73,East
3792,Gadget,1681.01,North
3793,Widget,4468.25,West
3794,Doohickey,2646.16,East
3795,Gadget,799.03,East
3796,Doohickey,329.09,East
3797,Doohickey,1401.43,West
3798,Gadget,3812.48,West
3799,Gadget,1018.09,West
3800,Gadget,4575.67,South
3801,Doohickey,724.18,North
3802,Gadget,1044.39,North
3803,Doohickey,1899.05,South
3804,Gadget,1934.45,West
3805,Widget,392.73,North
3806,Gadget,928.13,North
3807,Gadget,4928.43,East
3808,Doohickey,3366.44,West
3809,Widget,1834.99,East
3810,Doohickey,3487.11,South
3811,Gadget,2459.7,West
3812,Thingmajig,3751.01,North
3813,Gadget,3021.32,North
3814,Doohickey,812.38,North
3815,Widget,4515.1,North
3816,Doohickey,1760.48,East
3817,Thingmajig,993.55,West
3818,Thingmajig,4551.68,North
3819,Doohickey,3481.98,North
3820,Doohickey,3071.75,West
3821,Thingmajig,2372.53,South
3822,Widget,3300.47,East
3823,Gadget,1256.1,South
3824,Thingmajig,2192.82,East
3825,Gadget,1035.45,West
3826,Widget,100.13,West
3827,Doohickey,3128.09,East
3828,Widget,4852.28,East
3829,Doohickey,4712.01,North
3830,Gadget,3234.95,North
3831,Widget,303.16,West
3832,Gadget,1002.09,North
3833,Thingmajig,4224.65,West
3834,Widget,653.87,East
3835,Gadget,1877.45,East
3836,Gadget,3599.56,East
3837,Widget,2509.96,South
3838,Thingmajig,4698.63,West
3839,Gadget,172.01,East
3840,Doohickey,667.9,West
3841,Gadget,4160.06,South
3842,Doohickey,235.08,West
3843,Thingmajig,1122.3,East
3844,Gadget,735.99,South
3845,Thingmajig,4036.17,West
3846,Widget,4464.31,South
3847,Gadget,2653.76,West
3848,Thingmajig,3050.2,East
3849,Gadget,3706.75,West
3850,Thingmajig,1578.52,East
3851,Gadget,3777.37,North
3852,Gadget,2361.81,East
3853,Doohickey,239.54,South
3854,Doohickey,1502.22,South
3855,Widget,4898.39,North
3856,Doohickey,965.99,North
3857,Thingmajig,789.4,West
3858,Gadget,1259.37,South
3859,Doohickey,641.22,West
3860,Thingmajig,3105.92,North
3861,Gadget,1372.29,South
3862,Gadget,1086.0,North
3863,Gadget,136.12,East
3864,Widget,4948.79,East
3865,Doohickey,2710.89,South
3866,Gadget,878.58,South
3867,Thingmajig,694.92,West
3868,Doohickey,4661.32,North
3869,Thingmajig,3671.16,South
3870,Widget,2257.02,North
3871,Doohickey,2935.22,West
3872,Gadget,3496.06,West
3873,Doohickey,2684.33,South
3874,Doohickey,3502.0,West
3875,Thingmajig,1861.45,West
3876,Gadget,1190.9,West
3877,Widget,4156.89,East
3878,Thingmajig,3953.76,West
3879,Widget,1013.26,West
3880,Gadget,2673.34,East
3881,Gadget,833.33,West
3882,Thingmajig,4562.94,North
3883,Thingmajig,4132.57,South
3884,Gadget,3449.61,South
3885,Widget,4900.24,South
3886,Gadget,464.2,East
3887,Gadget,4989.5,East
3888,Doohickey,1200.6,East
3889,Widget,1834.62,North
3890,Gadget,3039.63,East
3891,Widget,1305.51,East
3892,Gadget,3922.31,South
3893,Widget,1821.27,West
3894,Doohickey,1264.49,North
3895,Widget,4678.63,North
3896,Gadget,2884.53,East
3897,Doohickey,4077.39,East
3898,Doohickey,3041.2,West
3899,Doohickey,2291.08,South
3900,Gadget,3762.24,North
3901,Gadget,4850.81,West
3902,Widget,3986.61,East
3903,Gadget,4288.55,South
3904,Widget,3071.1,North
3905,Thingmajig,2491.29,West
3906,Widget,3403.47,West
3907,Thingmajig,2061.54,North
3908,Doohickey,1115.73,East
3909,Doohickey,549.16,West
3910,Doohickey,2541.23,East
3911,Widget,1467.72,West
3912,Widget,1268.5,East
3913,Widget,515.92,West
3914,Gadget,4509.79,South
3915,Widget,1160.25,East
3916,Thingmajig,3748.55,West
3917,Thingmajig,3256.45,East
3918,Thingmajig,2448.63,South
3919,Thingmajig,1337.47,East
3920,Doohickey,4653.23,South
3921,Gadget,1025.66,East
3922,Doohickey,3963.61,South
3923,Widget,4177.63,East
3924,Gadget,122.45,West
3925,Widget,2052.63,West
3926,Gadget,4918.3,East
3927,Thingmajig,845.03,South
3928,Widget,1366.26,East
3929,Widget,1555.37,West
3930,Thingmajig,2615.03,West
3931,Thingmajig,4177.52,East
3932,Gadget,401.45,North
3933,Thingmajig,4713.32,West
3934,Gadget,2542.64,West
3935,Gadget,2794.88,West
3936,Gadget,4922.99,South
3937,Thingmajig,1927.93,West
3938,Thingmajig,1490.25,South
3939,Doohickey,1906.21,South
3940,Thingmajig,1842.6,East
3941,Gadget,2219.89,North
3942,Doohickey,1059.53,South
3943,Doohickey,908.6,South
3944,Doohickey,1388.53,West
3945,Doohickey,2411.15,North
3946,Widget,2181.63,East
3947,Widget,4613.38,West
3948,Gadget,672.75,West
3949,Doohickey,4146.81,North
3950,Thingmajig,3169.06,North
3951,Gadget,4915.33,North
3952,Doohickey,4531.65,East
3953,Widget,2863.92,West
3954,Doohickey,2789.64,North
3955,Widget,1709.94,West
3956,Widget,3026.64,East
3957,Thingmajig,3785.44,East
3958,Widget,3684.22,East
3959,Gadget,4786.02,East
3960,Thingmajig,782.08,South
3961,Widget,2450.27,West
3962,Thingmajig,1083.86,East
3963,Doohickey,1613.73,South
3964,Gadget,2857.88,West
3965,Gadget,2503.04,East
3966,Gadget,2823.67,East
3967,Widget,4823.51,West
3968,Thingmajig,2657.52,North
3969,Widget,401.18,South
3970,Thingmajig,254.59,North
3971,Gadget,3637.43,North
3972,Doohickey,4734.53,South
3973,Doohickey,3029.76,North
3974,Thingmajig,1499.96,South
3975,Gadget,343.92,South
3976,Gadget,4246.59,West
3977,Doohickey,687.75,South
3978,Widget,2805.27,West
3979,Gadget,3924.8,East
3980,Gadget,3169.11,North
3981,Thingmajig,3702.92,East
3982,Gadget,4860.89,East
3983,Gadget,3723.84,South
3984,Thingmajig,4686.66,West
3985,Thingmajig,3309.02,West
3986,Widget,3674.9,West
3987,Gadget,327.35,South
3988,Thingmajig,2899.56,West
3989,Gadget,4355.91,West
3990,Widget,4587.09,South
3991,Doohickey,3552.7,West
3992,Doohickey,4759.14,North
3993,Thingmajig,3723.56,West
3994,Doohickey,3926.99,East
3995,Widget,4460.37,South
3996,Gadget,4051.19,North
3997,Doohickey,3879.24,South
3998,Gadget,1946.23,North
3999,Doohickey,3615.29,South
4000,Gadget,115.18,West
4001,Gadget,3487.61,West
4002,Widget,1084.26,East
4003,Gadget,4904.21,North
4004,Thingmajig,286.63,West
4005,Doohickey,2271.13,West
4006,Thingmajig,86.81,West
4007,Thingmajig,4912.06,North
4008,Thingmajig,1984.58,North
4009,Doohickey,2737.24,West
4010,Doohickey,4509.99,East
4011,Gadget,262.47,East
4012,Widget,2244.12,North
4013,Doohickey,422.77,South
4014,Widget,3035.31,East
4015,Gadget,2468.36,South
4016,Doohickey,3931.43,East
4017,Doohickey,2528.81,East
4018,Gadget,2196.41,South
4019,Thingmajig,4053.71,East
4020,Doohickey,4464.04,East
4021,Widget,3533.08,North
4022,Thingmajig,1778.07,West
4023,Widget,4973.43,South
4024,Doohickey,4791.21,South
4025,Thingmajig,1590.99,South
4026,Doohickey,1076.84,East
4027,Gadget,3335.2,South
4028,Thingmajig,2175.54,South
4029,Thingmajig,1572.59,West
4030,Widget,4757.04,East
4031,Widget,3924.62,North
4032,Thingmajig,3352.29,West
4033,Gadget,1605.67,South
4034,Doohickey,1126.65,West
4035,Doohickey,3050.5,East
4036,Doohickey,3172.18,North
4037,Doohickey,1598.38,South
4038,Thingmajig,2737.67,East
4039,Gadget,2467.04,North
4040,Doohickey,431.97,North
4041,Widget,3845.88,East
4042,Gadget,2421.89,West
4043,Thingmajig,128.72,North
4044,Thingmajig,177.93,South
4045,Doohickey,4893.74,South
4046,Widget,272.34,South
4047,Thingmajig,3187.86,South
4048,Thingmajig,3831.02,South
4049,Gadget,502.99,North
4050,Widget,4000.73,North
4051,Gadget,639.65,North
4052,Thingmajig,1217.91,North
4053,Thingmajig,4693.09,East
4054,Gadget,2369.81,South
4055,Gadget,539.81,East
4056,Thingmajig,3438.64,South
4057,Widget,4730.03,East
4058,Doohickey,2694.38,East
4059,Thingmajig,2773.65,South
4060,Widget,1701.35,East
4061,Doohickey,3392.25,East
4062,Thingmajig,3698.91,East
4063,Widget,2449.85,South
4064,Doohickey,2570.33,South
4065,Doohickey,122.13,West
4066,Thingmajig,3498.43,West
4067,Doohickey,3734.94,South
4068,Doohickey,3036.0,North
4069,Widget,2601.74,East
4070,Gadget,3522.22,North
4071,Gadget,2002.51,North
4072,Doohickey,2826.18,North
4073,Thingmajig,4854.59,West
4074,Thingmajig,4637.58,South
4075,Widget,2905.94,North
4076,Gadget,234.12,East
4077,Doohickey,4673.96,North
4078,Doohickey,3594.11,West
4079,Doohickey,2350.56,East
4080,Doohickey,2647.86,West
4081,Doohickey,4695.0,West
4082,Gadget,2294.88,South
4083,Thingmajig,1635.32,North
4084,Widget,3192.23,North
4085,Widget,1456.3,North
4086,Thingmajig,3413.31,East
4087,Widget,4156.29,West
4088,Widget,166.82,East
4089,Gadget,937.48,West
4090,Gadget,3632.0,West
4091,Gadget,3156.14,North
4092,Doohickey,3769.47,North
4093,Thingmajig,2958.25,South
4094,Gadget,2128.62,South
4095,Thingmajig,4087.87,West
4096,Thingmajig,3358.08,North
4097,Widget,4957.13,North
4098,Doohickey,2224.7,East
4099,Widget,288.51,West
4100,Widget,2633.33,South
4101,Doohickey,1241.5,South
4102,Doohickey,1528.66,North
4103,Gadget,609.02,South
4104,Thingmajig,692.05,South
4105,Gadget,4296.63,South
4106,Doohickey,4783.67,East
4107,Gadget,965.8,North
4108,Thingmajig,3037.65,West
4109,Thingmajig,4642.94,South
4110,Thingmajig,3106.82,East
4111,Doohickey,3711.48,North
4112,Widget,971.9,North
4113,Widget,3693.82,West
4114,Gadget,3867.1,South
4115,Thingmajig,1699.55,South
4116,Widget,1093.07,North
4117,Gadget,1405.45,South
4118,Gadget,1782.72,South
4119,Thingmajig,170.29,West
4120,Doohickey,1140.61,East
4121,Thingmajig,838.2,West
4122,Gadget,1073.66,South
4123,Thingmajig,2295.7,East
4124,Widget,889.44,East
4125,Doohickey,2696.31,East
4126,Widget,2578.05,North
4127,Widget,4980.39,East
4128,Doohickey,2338.15,North
4129,Widget,1825.68,South
4130,Gadget,4632.64,North
4131,Thingmajig,263.3,West
4132,Thingmajig,3733.56,East
4133,Doohickey,1324.67,East
4134,Widget,444.1,West
4135,Widget,2262.91,West
4136,Doohickey,4981.91,South
4137,Thingmajig,3561.26,East
4138,Doohickey,239.18,North
4139,Gadget,2832.86,East
4140,Gadget,220.03,South
4141,Gadget,1433.34,East
4142,Gadget,2391.73,South
4143,Thingmajig,3071.07,South
4144,Thingmajig,4315.39,South
4145,Thingmajig,3501.71,North
4146,Widget,1874.37,North
4147,Doohickey,3844.85,East
4148,Widget,2347.45,East
4149,Doohickey,4683.65,North
4150,Thingmajig,2194.5,West
4151,Doohickey,375.44,South
4152,Thingmajig,888.16,West
4153,Thingmajig,820.47,East
4154,Doohickey,2560.49,South
4155,Doohickey,4231.43,South
4156,Widget,3803.83,West
4157,Doohickey,974.08,West
4158,Gadget,3348.17,South
4159,Widget,233.27,West
4160,Widget,2800.43,West
4161,Doohickey,1842.48,North
4162,Widget,1583.55,North
4163,Gadget,3569.43,North
4164,Gadget,4838.55,North
4165,Widget,4301.27,East
4166,Widget,3414.8,East
4167,Gadget,2601.86,West
4168,Widget,406.95,West
4169,Doohickey,2741.22,West
4170,Thingmajig,3565.72,North
4171,Doohickey,391.52,East
4172,Doohickey,3898.9,East
4173,Doohickey,137.13,South
4174,Widget,3339.47,East
4175,Thingmajig,1414.47,West
4176,Doohickey,308.24,North
4177,Gadget,2769.34,North
4178,Thingmajig,873.37,South
4179,Widget,1909.8,North
4180,Doohickey,4103.69,South
4181,Gadget,2504.91,South
4182,Thingmajig,2475.2,West
4183,Gadget,2517.52,East
4184,Thingmajig,3089.51,South
4185,Thingmajig,3257.13,South
4186,Thingmajig,2548.35,West
4187,Thingmajig,3654.58,West
4188,Gadget,2650.66,North
4189,Thingmajig,64.04,South
4190,Thingmajig,457.07,South
4191,Widget,2624.31,West
4192,Gadget,2561.36,West
4193,Widget,2798.45,East
4194,Gadget,3699.4,South
4195,Widget,3432.32,West
4196,Thingmajig,3473.21,South
4197,Gadget,3468.37,South
4198,Gadget,584.24,South
4199,Doohickey,4758.51,South
4200,Gadget,1476.25,South
4201,Thingmajig,2857.07,West
4202,Thingmajig,3932.87,South
4203,Gadget,3913.81,East
4204,Widget,815.62,West
4205,Thingmajig,4922.58,North
4206,Widget,4324.91,South
4207,Gadget,1763.33,West
4208,Doohickey,4037.27,South
4209,Gadget,450.95,East
4210,Widget,923.38,West
4211,Doohickey,4548.32,East
4212,Gadget,413.61,East
4213,Thingmajig,3963.52,East
4214,Doohickey,1569.11,North
4215,Thingmajig,2900.34,West
4216,Doohickey,2602.87,South
4217,Gadget,2055.2,South
4218,Thingmajig,544.07,West
4219,Widget,566.87,West
4220,Widget,4228.23,East
4221,Widget,1167.23,South
4222,Gadget,808.97,West
4223,Doohickey,609.66,South
4224,Widget,1733.82,East
4225,Doohickey,1927.26,East
4226,Gadget,1746.47,East
4227,Widget,2452.75,East
4228,Gadget,3622.57,East
4229,Doohickey,4246.35,East
4230,Gadget,271.37,East
4231,Doohickey,519.78,West
4232,Doohickey,4017.35,North
4233,Widget,3399.26,East
4234,Widget,3559.63,West
4235,Doohickey,1012.1,South
4236,Thingmajig,2239.97,North
4237,Widget,1743.68,West
4238,Gadget,201.72,East
4239,Doohickey,3668.58,South
4240,Gadget,3838.2,East
4241,Doohickey,4768.94,North
4242,Doohickey,1606.36,East
4243,Thingmajig,2193.76,East
4244,Widget,4750.04,South
4245,Thingmajig,3789.04,West
4246,Widget,4478.72,West
4247,Widget,1222.77,North
4248,Widget,4657.4,North
4249,Doohickey,412.33,North
4250,Doohickey,1549.22,West
4251,Gadget,4414.51,South
4252,Widget,4881.09,West
4253,Doohickey,2692.19,West
4254,Doohickey,688.71,West
4255,Widget,4374.12,North
4256,Doohickey,4367.32,North
4257,Gadget,1081.14,East
4258,Thingmajig,1425.09,West
4259,Gadget,4702.73,East
4260,Thingmajig,2760.65,North
4261,Doohickey,885.94,South
4262,Thingmajig,1851.29,North
4263,Thingmajig,1546.39,East
4264,Doohickey,3907.69,North
4265,Gadget,2124.37,East
4266,Doohickey,1363.91,South
4267,Widget,867.73,West
4268,Gadget,1256.23,South
4269,Widget,3333.06,East
4270,Thingmajig,4428.18,East
4271,Gadget,1503.26,South
4272,Thingmajig,4751.48,East
4273,Gadget,731.56,North
4274,Widget,4924.16,South
4275,Gadget,782.34,West
4276,Gadget,2545.26,North
4277,Thingmajig,3584.08,East
4278,Gadget,2751.91,South
4279,Doohickey,4544.34,East
4280,Gadget,4431.65,East
4281,Thingmajig,1264.71,West
4282,Widget,2207.94,North
4283,Thingmajig,3915.86,East
4284,Doohickey,151.32,West
4285,Thingmajig,3491.83,West
4286,Widget,4626.05,North
4287,Doohickey,1925.99,West
4288,Gadget,3199.89,West
4289,Widget,919.26,East
4290,Thingmajig,233.07,North
4291,Doohickey,3395.26,South
4292,Widget,3461.0,North
4293,Gadget,1629.81,West
4294,Thingmajig,425.32,North
4295,Widget,4470.71,East
4296,Gadget,3356.2,North
4297,Doohickey,3154.39,North
4298,Widget,3006.5,South
4299,Gadget,243.54,South
4300,Gadget,1717.46,North
4301,Doohickey,3928.77,West
4302,Gadget,895.75,North
4303,Thingmajig,1603.87,West
4304,Doohickey,2144.64,North
4305,Gadget,2478.47,North
4306,Widget,4089.73,West
4307,Gadget,883.92,West
4308,Widget,4245.05,East
4309,Doohickey,591.98,West
4310,Doohickey,2586.3,South
4311,Doohickey,1913.19,West
4312,Gadget,1828.4,South
4313,Thingmajig,1941.39,West
4314,Doohickey,3255.13,East
4315,Gadget,3143.62,East
4316,Thingmajig,1166.25,North
4317,Widget,3608.62,South
4318,Thingmajig,1234.99,East
4319,Gadget,3352.9,North
4320,Doohickey,109.78,North
4321,Gadget,2462.09,North
4322,Gadget,4760.13,North
4323,Widget,4073.26,North
4324,Widget,3706.46,South
4325,Widget,4167.57,North
4326,Widget,1506.38,East
4327,Thingmajig,605.61,South
4328,Thingmajig,3065.87,West
4329,Doohickey,4509.74,East
4330,Doohickey,3861.89,South
4331,Doohickey,2640.96,South
4332,Doohickey,480.51,North
4333,Gadget,2789.81,East
4334,Widget,4554.53,East
4335,Gadget,2643.41,North
4336,Widget,3640.19,East
4337,Widget,2069.57,North
4338,Widget,3621.74,East
4339,Thingmajig,642.08,West
4340,Widget,2375.36,North
4341,Widget,1448.2,West
4342,Widget,2826.42,South
4343,Gadget,1981.76,South
4344,Widget,3242.21,West
4345,Thingmajig,4510.68,East
4346,Widget,2204.96,North
4347,Gadget,1299.5,North
4348,Doohickey,4336.41,West
4349,Widget,3035.69,East
4350,Thingmajig,3065.3,North
4351,Gadget,359.95,South
4352,Thingmajig,2523.04,South
4353,Doohickey,4770.5,West
4354,Widget,2536.07,West
4355,Doohickey,4750.73,East
4356,Widget,4528.31,South
4357,Doohickey,1696.11,West
4358,Gadget,2789.74,South
4359,Doohickey,3686.57,South
4360,Widget,1000.9,North
4361,Thingmajig,3081.05,North
4362,Gadget,2648.47,South
4363,Gadget,4669.74,South
4364,Widget,2488.39,West
4365,Widget,4381.84,East
4366,Widget,1740.32,West
4367,Widget,2803.96,West
4368,Thingmajig,3535.72,North
4369,Widget,411.65,North
4370,Widget,2324.62,East
4371,Widget,2799.55,East
4372,Thingmajig,1564.52,North
4373,Gadget,4479.02,West
4374,Widget,1661.61,South
4375,Widget,1337.27,South
4376,Gadget,1510.02,East
4377,Thingmajig,4957.38,North
4378,Widget,1171.47,East
4379,Doohickey,1166.56,East
4380,Gadget,1707.42,North
4381,Doohickey,499.74,West
4382,Doohickey,1498.98,East
4383,Widget,1791.79,West
4384,Thingmajig,1962.01,North
4385,Doohickey,3453.58,North
4386,Gadget,1973.71,South
4387,Doohickey,2350.78,East
4388,Thingmajig,3742.6,East
4389,Widget,934.28,East
4390,Doohickey,3328.74,North
4391,Gadget,571.15,East
4392,Gadget,525.9,North
4393,Thingmajig,1544.81,West
4394,Doohickey,3776.69,South
4395,Gadget,2670.79,East
4396,Widget,2790.7,East
4397,Doohickey,3356.78,East
4398,Gadget,4179.43,West
4399,Thingmajig,3573.59,East
4400,Gadget,3048.35,North
4401,Gadget,3848.45,North
4402,Doohickey,3776.22,West
4403,Widget,1134.88,North
4404,Gadget,4783.42,East
4405,Widget,4455.23,East
4406,Thingmajig,1229.58,East
4407,Widget,2143.35,North
4408,Gadget,4433.36,East
4409,Doohickey,924.2,East
4410,Thingmajig,4557.84,South
4411,Widget,2407.33,East
4412,Doohickey,2728.69,South
4413,Thingmajig,1653.62,West
4414,Widget,4545.45,West
4415,Gadget,114.56,South
4416,Widget,3359.94,North
4417,Widget,3281.9,West
4418,Thingmajig,1528.53,South
4419,Widget,2719.97,North
4420,Thingmajig,815.16,West
4421,Doohickey,1598.38,West
4422,Gadget,3419.17,East
4423,Gadget,2623.58,North
4424,Thingmajig,2684.78,West
4425,Thingmajig,3922.11,South
4426,Widget,3093.04,North
4427,Gadget,1262.48,East
4428,Widget,4804.59,West
4429,Thingmajig,2311.55,West
4430,Gadget,420.61,North
4431,Doohickey,3782.36,West
4432,Widget,1206.32,North
4433,Gadget,2426.12,West
4434,Doohickey,4173.99,East
4435,Doohickey,2561.77,South
4436,Thingmajig,3178.86,North
4437,Doohickey,1932.06,South
4438,Doohickey,934.81,South
4439,Thingmajig,4446.74,East
4440,Gadget,3839.26,South
4441,Widget,556.26,East
4442,Thingmajig,3826.4,East
4443,Thingmajig,1456.06,West
4444,Gadget,55.02,North
4445,Doohickey,2181.31,East
4446,Thingmajig,3298.37,North
4447,Doohickey,2056.17,East
4448,Gadget,3229.14,North
4449,Doohickey,183.68,North
4450,Widget,153.73,South
4451,Widget,3298.87,North
4452,Doohickey,1138.6,West
4453,Doohickey,4785.41,South
4454,Gadget,4130.28,South
4455,Doohickey,1728.72,West
4456,Gadget,4348.32,East
4457,Widget,1243.2,North
4458,Widget,2384.16,South
4459,Doohickey,4741.54,South
4460,Thingmajig,2197.08,East
4461,Gadget,3060.03,East
4462,Doohickey,1436.15,North
4463,Doohickey,1765.62,West
4464,Gadget,4924.57,East
4465,Doohickey,2831.13,North
4466,Thingmajig,3402.47,East
4467,Doohickey,3796.17,North
4468,Widget,1072.78,West
4469,Gadget,2671.81,East
4470,Thingmajig,646.32,East
4471,Thingmajig,280.91,North
4472,Widget,3363.43,West
4473,Thingmajig,274.77,East
4474,Widget,3789.68,North
4475,Gadget,3775.12,East
4476,Gadget,2500.7,North
4477,Gadget,2701.69,East
4478,Widget,2227.72,South
4479,Doohickey,2878.45,West
4480,Thingmajig,2721.66,West
4481,Gadget,4588.54,East
4482,Widget,1197.84,North
4483,Widget,485.35,South
4484,Thingmajig,2492.36,South
4485,Thingmajig,4556.51,East
4486,Widget,2001.68,North
4487,Thingmajig,2232.96,East
4488,Doohickey,1315.17,North
4489,Gadget,2237.23,West
4490,Doohickey,1253.49,West
4491,Gadget,1348.23,South
4492,Widget,210.67,West
4493,Thingmajig,2840.29,North
4494,Widget,716.26,West
4495,Widget,858.58,West
4496,Doohickey,1729.91,South
4497,Thingmajig,3394.73,East
4498,Gadget,1014.04,North
4499,Thingmajig,3332.08,East
4500,Gadget,303.48,East
4501,Doohickey,325.59,West
4502,Gadget,540.16,West
4503,Thingmajig,1065.92,North
4504,Doohickey,1193.01,East
4505,Thingmajig,3747.85,West
4506,Gadget,792.48,North
4507,Doohickey,331.1,West
4508,Doohickey,2574.28,West
4509,Widget,3877.05,West
4510,Gadget,3514.47,North
4511,Thingmajig,2372.54,West
4512,Thingmajig,4799.21,North
4513,Thingmajig,4270.86,West
4514,Thingmajig,2471.25,South
4515,Doohickey,2220.5,South
4516,Gadget,4174.2,East
4517,Thingmajig,1093.85,West
4518,Gadget,4397.24,East
4519,Doohickey,3687.28,North
4520,Gadget,1403.18,West
4521,Doohickey,1257.6,South
4522,Gadget,2821.97,East
4523,Widget,1607.21,South
4524,Doohickey,3636.86,North
4525,Gadget,3767.18,East
4526,Widget,4456.56,West
4527,Thingmajig,4575.85,North
4528,Doohickey,4687.97,North
4529,Thingmajig,3398.13,West
4530,Gadget,4032.99,West
4531,Thingmajig,206.03,East
4532,Thingmajig,4748.64,South
4533,Doohickey,4836.32,East
4534,Thingmajig,1237.66,South
4535,Doohickey,4854.35,East
4536,Widget,1708.03,West
4537,Widget,1991.77,South
4538,Thingmajig,1409.14,South
4539,Gadget,839.62,East
4540,Gadget,841.26,North
4541,Widget,3183.6,North
4542,Widget,4042.97,South
4543,Thingmajig,758.0,West
4544,Thingmajig,233.75,West
4545,Widget,3668.38,North
4546,Thingmajig,1035.3,East
4547,Thingmajig,3385.45,West
4548,Doohickey,4947.65,South
4549,Thingmajig,737.73,West
4550,Thingmajig,1426.04,West
4551,Gadget,1744.66,East
4552,Gadget,3530.38,South
4553,Widget,1844.23,South
4554,Gadget,3707.45,West
4555,Thingmajig,4308.63,North
4556,Doohickey,1184.85,South
4557,Thingmajig,517.98,South
4558,Thingmajig,3430.4,East
4559,Widget,953.36,East
4560,Doohickey,1646.96,East
4561,Doohickey,945.13,East
4562,Gadget,914.24,West
4563,Doohickey,1394.6,South
4564,Doohickey,4827.79,North
4565,Doohickey,4698.91,West
4566,Widget,4510.3,West
4567,Doohickey,2359.98,North
4568,Doohickey,2685.12,South
4569,Thingmajig,1893.72,West
4570,Doohickey,1199.38,West
4571,Gadget,56.21,West
4572,Doohickey,4291.61,North
4573,Doohickey,1067.04,East
4574,Widget,3231.64,South
4575,Widget,2891.54,East
4576,Thingmajig,4720.57,East
4577,Doohickey,776.98,West
4578,Widget,1392.43,West
4579,Doohickey,3549.59,South
4580,Thingmajig,2566.33,North
4581,Widget,4874.13,East
4582,Widget,1671.93,South
4583,Doohickey,2788.4,West
4584,Widget,4952.27,West
4585,Widget,2899.89,East
4586,Thingmajig,4610.95,West
4587,Gadget,2661.05,North
4588,Thingmajig,4403.49,West
4589,Widget,2371.09,North
4590,Thingmajig,3277.53,North
4591,Widget,1012.52,South
4592,Widget,3795.45,West
4593,Thingmajig,2102.81,East
4594,Doohickey,1617.51,South
4595,Thingmajig,418.06,East
4596,Doohickey,1207.18,East
4597,Widget,3978.63,West
4598,Thingmajig,3345.84,South
4599,Thingmajig,4552.42,South
4600,Widget,3946.7,North
4601,Doohickey,1779.37,North
4602,Gadget,4546.7,East
4603,Gadget,2592.95,East
4604,Thingmajig,2448.07,South
4605,Doohickey,4950.83,West
4606,Thingmajig,2345.43,West
4607,Widget,2527.98,West
4608,Gadget,2730.76,North
4609,Doohickey,1270.17,South
4610,Widget,2082.01,South
4611,Widget,4690.39,West
4612,Doohickey,3801.94,North
4613,Doohickey,1109.09,West
4614,Doohickey,3926.38,South
4615,Thingmajig,1680.77,East
4616,Gadget,2414.23,West
4617,Doohickey,462.5,East
4618,Gadget,2409.73,North
4619,Widget,3592.72,East
4620,Doohickey,3154.53,West
4621,Doohickey,407.98,East
4622,Thingmajig,2450.68,South
4623,Thingmajig,3652.61,North
4624,Doohickey,2653.36,North
4625,Thingmajig,1615.27,West
4626,Doohickey,1723.39,North
4627,Widget,4632.77,North
4628,Thingmajig,3593.42,North
